ID,ISLEAF,ISSHORTTERM,PARENT_ID,CAT1,CAT2,DESCRIPTION
L12343-12422-5,1,0,0,12343,12422,Improved communication thru team huddles or meetings
L12343-12422-6,1,0,0,12343,12422,Additional training
L12343-12422-7,1,0,0,12343,12422,Review of key processes
L12343-12422-8,1,0,0,12343,12422,Establishment of process improvement program
L12343-12422-9,1,0,0,12343,12422,Establishment of safety culture program
L9-11589-1,1,0,0,9,11589,Decreased interruptions/distractions
L9-11589-10,1,0,0,9,11589,Evaluation of workload and staffing levels
L9-11589-11,1,0,0,9,11589,Hiring of additional personnel/expertise
L9-11589-12,1,0,0,9,11589,New or upgraded software/machine
L9-11589-13,1,0,0,9,11589,Improved IT support/networking
L9-11589-14,1,0,0,9,11589,Improved vendor support/service
L9-11589-15,1,0,0,9,11589,New or improved equipment/instrumentation
L9-11589-16,1,0,0,9,11589,Internal/external audits with recommendations
L9-11589-17,1,0,0,9,11589,Creation of team to implement action plan
L9-11589-18,1,0,0,9,11589,New procedures
L9-11589-19,1,0,0,9,11589,Improved procedure
L9-11589-2,1,0,0,9,11589,Increased attention to detail
L9-11589-20,1,0,0,9,11589,Procedural checklist
L9-11589-21,1,0,0,9,11589,Custom Attribute
L9-11589-3,1,0,0,9,11589,"Increased oversight, supervision, or leadership"
L9-11589-4,1,0,0,9,11589,Improved methods of communication
L9-11589-5,1,0,0,9,11589,Improved communication thru team huddles or meetings
L9-11589-6,1,0,0,9,11589,Additional training
L9-11589-7,1,0,0,9,11589,Review of key processes
L9-11589-8,1,0,0,9,11589,Establishment of process improvement program
L9-11589-9,1,0,0,9,11589,Establishment of safety culture program
L9-11609-1,1,0,0,9,11609,Decreased interruptions/distractions
L9-11609-10,1,0,0,9,11609,Evaluation of workload and staffing levels
L9-11609-11,1,0,0,9,11609,Hiring of additional personnel/expertise
L9-11609-12,1,0,0,9,11609,New or upgraded software/machine
L9-11609-13,1,0,0,9,11609,Improved IT support/networking
L9-11609-14,1,0,0,9,11609,Improved vendor support/service
L9-11609-15,1,0,0,9,11609,New or improved equipment/instrumentation
L9-11609-16,1,0,0,9,11609,Internal/external audits with recommendations
L9-11609-17,1,0,0,9,11609,Creation of team to implement action plan
L9-11609-18,1,0,0,9,11609,New procedures
L9-11609-19,1,0,0,9,11609,Improved procedure
L9-11609-2,1,0,0,9,11609,Increased attention to detail
L9-11609-20,1,0,0,9,11609,Procedural checklist
L9-11609-21,1,0,0,9,11609,Custom Attribute
L9-11609-3,1,0,0,9,11609,"Increased oversight, supervision, or leadership"
L9-11609-4,1,0,0,9,11609,Improved methods of communication
L9-11609-5,1,0,0,9,11609,Improved communication thru team huddles or meetings
L9-11609-6,1,0,0,9,11609,Additional training
L9-11609-7,1,0,0,9,11609,Review of key processes
L9-11609-8,1,0,0,9,11609,Establishment of process improvement program
L9-11609-9,1,0,0,9,11609,Establishment of safety culture program
L9-11628-1,1,0,0,9,11628,Decreased interruptions/distractions
L9-11628-10,1,0,0,9,11628,Evaluation of workload and staffing levels
L9-11628-11,1,0,0,9,11628,Hiring of additional personnel/expertise
L9-11628-12,1,0,0,9,11628,New or upgraded software/machine
L9-11628-13,1,0,0,9,11628,Improved IT support/networking
L9-11628-14,1,0,0,9,11628,Improved vendor support/service
L9-11628-15,1,0,0,9,11628,New or improved equipment/instrumentation
L9-11628-16,1,0,0,9,11628,Internal/external audits with recommendations
L9-11628-17,1,0,0,9,11628,Creation of team to implement action plan
L9-11628-18,1,0,0,9,11628,New procedures
L9-11628-19,1,0,0,9,11628,Improved procedure
L9-11628-2,1,0,0,9,11628,Increased attention to detail
L9-11628-20,1,0,0,9,11628,Procedural checklist
L9-11628-21,1,0,0,9,11628,Custom Attribute
L9-11628-3,1,0,0,9,11628,"Increased oversight, supervision, or leadership"
L9-11628-4,1,0,0,9,11628,Improved methods of communication
L9-11628-5,1,0,0,9,11628,Improved communication thru team huddles or meetings
L9-11628-6,1,0,0,9,11628,Additional training
L9-11628-7,1,0,0,9,11628,Review of key processes
L9-11628-8,1,0,0,9,11628,Establishment of process improvement program
L9-11628-9,1,0,0,9,11628,Establishment of safety culture program
L9-11641-1,1,0,0,9,11641,Decreased interruptions/distractions
L9-11641-10,1,0,0,9,11641,Evaluation of workload and staffing levels
L9-11641-11,1,0,0,9,11641,Hiring of additional personnel/expertise
L9-11641-12,1,0,0,9,11641,New or upgraded software/machine
L9-11641-13,1,0,0,9,11641,Improved IT support/networking
L9-11641-14,1,0,0,9,11641,Improved vendor support/service
L9-11641-15,1,0,0,9,11641,New or improved equipment/instrumentation
L9-11641-16,1,0,0,9,11641,Internal/external audits with recommendations
L9-11641-17,1,0,0,9,11641,Creation of team to implement action plan
L9-11641-18,1,0,0,9,11641,New procedures
L9-11641-19,1,0,0,9,11641,Improved procedure
L9-11641-2,1,0,0,9,11641,Increased attention to detail
L9-11641-20,1,0,0,9,11641,Procedural checklist
L9-11641-21,1,0,0,9,11641,Custom Attribute
L9-11641-3,1,0,0,9,11641,"Increased oversight, supervision, or leadership"
L9-11641-4,1,0,0,9,11641,Improved methods of communication
L9-11641-5,1,0,0,9,11641,Improved communication thru team huddles or meetings
L9-11641-6,1,0,0,9,11641,Additional training
L9-11641-7,1,0,0,9,11641,Review of key processes
L9-11641-8,1,0,0,9,11641,Establishment of process improvement program
L9-11641-9,1,0,0,9,11641,Establishment of safety culture program
L9-11653-1,1,0,0,9,11653,Decreased interruptions/distractions
L9-11653-10,1,0,0,9,11653,Evaluation of workload and staffing levels
L9-11653-11,1,0,0,9,11653,Hiring of additional personnel/expertise
L9-11653-12,1,0,0,9,11653,New or upgraded software/machine
L9-11653-13,1,0,0,9,11653,Improved IT support/networking
L9-11653-14,1,0,0,9,11653,Improved vendor support/service
L9-11653-15,1,0,0,9,11653,New or improved equipment/instrumentation
L9-11653-16,1,0,0,9,11653,Internal/external audits with recommendations
L9-11653-17,1,0,0,9,11653,Creation of team to implement action plan
L9-11653-18,1,0,0,9,11653,New procedures
L9-11653-19,1,0,0,9,11653,Improved procedure
L9-11653-2,1,0,0,9,11653,Increased attention to detail
L9-11653-20,1,0,0,9,11653,Procedural checklist
L9-11653-21,1,0,0,9,11653,Custom Attribute
L9-11653-3,1,0,0,9,11653,"Increased oversight, supervision, or leadership"
L9-11653-4,1,0,0,9,11653,Improved methods of communication
L9-11653-5,1,0,0,9,11653,Improved communication thru team huddles or meetings
L9-11653-6,1,0,0,9,11653,Additional training
L9-11653-7,1,0,0,9,11653,Review of key processes
L9-11653-8,1,0,0,9,11653,Establishment of process improvement program
L9-11653-9,1,0,0,9,11653,Establishment of safety culture program
L9-11667-1,1,0,0,9,11667,Decreased interruptions/distractions
L9-11667-10,1,0,0,9,11667,Evaluation of workload and staffing levels
L9-11667-11,1,0,0,9,11667,Hiring of additional personnel/expertise
L9-11667-12,1,0,0,9,11667,New or upgraded software/machine
L9-11667-13,1,0,0,9,11667,Improved IT support/networking
L9-11667-14,1,0,0,9,11667,Improved vendor support/service
L9-11667-15,1,0,0,9,11667,New or improved equipment/instrumentation
L9-11667-16,1,0,0,9,11667,Internal/external audits with recommendations
L9-11667-17,1,0,0,9,11667,Creation of team to implement action plan
L9-11667-18,1,0,0,9,11667,New procedures
L9-11667-19,1,0,0,9,11667,Improved procedure
L9-11667-2,1,0,0,9,11667,Increased attention to detail
L9-11667-20,1,0,0,9,11667,Procedural checklist
L9-11667-21,1,0,0,9,11667,Custom Attribute
L9-11667-3,1,0,0,9,11667,"Increased oversight, supervision, or leadership"
L9-11667-4,1,0,0,9,11667,Improved methods of communication
L9-11667-5,1,0,0,9,11667,Improved communication thru team huddles or meetings
L9-11667-6,1,0,0,9,11667,Additional training
L9-11667-7,1,0,0,9,11667,Review of key processes
L9-11667-8,1,0,0,9,11667,Establishment of process improvement program
L9-11667-9,1,0,0,9,11667,Establishment of safety culture program
L9-11682-1,1,0,0,9,11682,Decreased interruptions/distractions
L9-11682-10,1,0,0,9,11682,Evaluation of workload and staffing levels
L9-11682-11,1,0,0,9,11682,Hiring of additional personnel/expertise
L9-11682-12,1,0,0,9,11682,New or upgraded software/machine
L9-11682-13,1,0,0,9,11682,Improved IT support/networking
L9-11682-14,1,0,0,9,11682,Improved vendor support/service
L9-11682-15,1,0,0,9,11682,New or improved equipment/instrumentation
L9-11682-16,1,0,0,9,11682,Internal/external audits with recommendations
L9-11682-17,1,0,0,9,11682,Creation of team to implement action plan
L9-11682-18,1,0,0,9,11682,New procedures
L9-11682-19,1,0,0,9,11682,Improved procedure
L9-11682-2,1,0,0,9,11682,Increased attention to detail
L9-11682-20,1,0,0,9,11682,Procedural checklist
L9-11682-21,1,0,0,9,11682,Custom Attribute
L9-11682-3,1,0,0,9,11682,"Increased oversight, supervision, or leadership"
L9-11682-4,1,0,0,9,11682,Improved methods of communication
L9-11682-5,1,0,0,9,11682,Improved communication thru team huddles or meetings
L9-11682-6,1,0,0,9,11682,Additional training
L9-11682-7,1,0,0,9,11682,Review of key processes
L9-11682-8,1,0,0,9,11682,Establishment of process improvement program
L9-11682-9,1,0,0,9,11682,Establishment of safety culture program
L9-11713-1,1,0,0,9,11713,Decreased interruptions/distractions
L9-11713-10,1,0,0,9,11713,Evaluation of workload and staffing levels
L9-11713-11,1,0,0,9,11713,Hiring of additional personnel/expertise
L9-11713-12,1,0,0,9,11713,New or upgraded software/machine
L9-11713-13,1,0,0,9,11713,Improved IT support/networking
L9-11713-14,1,0,0,9,11713,Improved vendor support/service
L9-11713-15,1,0,0,9,11713,New or improved equipment/instrumentation
L9-11713-16,1,0,0,9,11713,Internal/external audits with recommendations
L9-11713-17,1,0,0,9,11713,Creation of team to implement action plan
L9-11713-18,1,0,0,9,11713,New procedures
L9-11713-19,1,0,0,9,11713,Improved procedure
L9-11713-2,1,0,0,9,11713,Increased attention to detail
L9-11713-20,1,0,0,9,11713,Procedural checklist
L9-11713-21,1,0,0,9,11713,Custom Attribute
L9-11713-3,1,0,0,9,11713,"Increased oversight, supervision, or leadership"
L9-11713-4,1,0,0,9,11713,Improved methods of communication
L9-11713-5,1,0,0,9,11713,Improved communication thru team huddles or meetings
L9-11713-6,1,0,0,9,11713,Additional training
L9-11713-7,1,0,0,9,11713,Review of key processes
L9-11713-8,1,0,0,9,11713,Establishment of process improvement program
L9-11713-9,1,0,0,9,11713,Establishment of safety culture program
L9-12567-1,1,0,0,9,12567,Decreased interruptions/distractions
L9-12567-10,1,0,0,9,12567,Evaluation of workload and staffing levels
L9-12567-11,1,0,0,9,12567,Hiring of additional personnel/expertise
L9-12567-12,1,0,0,9,12567,New or upgraded software/machine
L9-12567-13,1,0,0,9,12567,Improved IT support/networking
L9-12567-14,1,0,0,9,12567,Improved vendor support/service
L9-12567-15,1,0,0,9,12567,New or improved equipment/instrumentation
L9-12567-16,1,0,0,9,12567,Internal/external audits with recommendations
L9-12567-17,1,0,0,9,12567,Creation of team to implement action plan
L9-12567-18,1,0,0,9,12567,New procedures
L9-12567-19,1,0,0,9,12567,Improved procedure
L9-12567-2,1,0,0,9,12567,Increased attention to detail
L9-12567-20,1,0,0,9,12567,Procedural checklist
L9-12567-21,1,0,0,9,12567,Custom Attribute
L9-12567-3,1,0,0,9,12567,"Increased oversight, supervision, or leadership"
L9-12567-4,1,0,0,9,12567,Improved methods of communication
L9-12567-5,1,0,0,9,12567,Improved communication thru team huddles or meetings
L9-12567-6,1,0,0,9,12567,Additional training
L9-12567-7,1,0,0,9,12567,Review of key processes
L9-12567-8,1,0,0,9,12567,Establishment of process improvement program
L9-12567-9,1,0,0,9,12567,Establishment of safety culture program
S10-11691-1,1,1,0,10,11691,Securing of linac keys
S10-11691-2,1,1,0,10,11691,Performance of missing or late equipment/interlock/safety check
S10-11691-3,1,1,0,10,11691,Custom Attribute
S10-11699-1,1,1,0,10,11699,Performance of missing or late instrumentation/device calibration
S10-11699-2,1,1,0,10,11699,Performance of missing or late meter calibration
S10-11699-3,1,1,0,10,11699,Repair of instrumentation/devices/meter
S10-11699-4,1,1,0,10,11699,Repair of equipment/interlock/safety systems
S10-11699-5,1,1,0,10,11699,Custom Attribute
S10-11754-1,1,1,0,10,11754,Repair of equipment/interlocks
S10-11754-2,1,1,0,10,11754,Custom Attribute
S10-11756-1,1,1,0,10,11756,Performance of miss./late exchg. of personnel monitor. device(s)
S10-11756-10,1,1,0,10,11756,Determination of prior occupational dose
S10-11756-2,1,1,0,10,11756,Custom Attribute
S10-11756-3,1,1,0,10,11756,Performance of miss./late exchg. of area monitoring device(s)
S10-11756-4,1,1,0,10,11756,Issuance of personnel radiation monitoring device(s)
S10-11756-5,1,1,0,10,11756,Wearing of personnel radiation monitoring device
S10-11756-6,1,1,0,10,11756,Returning of personnel radiation monitor. device to badge board
S10-11756-7,1,1,0,10,11756,Investigation of occupational dose in excess of limit
S10-11756-8,1,1,0,10,11756,Investigation of dose limit exceeded for indiv. member of public
S10-11756-9,1,1,0,10,11756,Securing of declared pregnant worker documentation
S10-11758-1,1,1,0,10,11758,Posting of missing/incorrect signs or notices
S10-11758-2,1,1,0,10,11758,Controlling of access to restricted area
S10-11758-3,1,1,0,10,11758,Custom Attribute
S10-11760-1,1,1,0,10,11760,Perform. of miss. or late annual review(s) of RS/ALARA/QMP
S10-11760-2,1,1,0,10,11760,Performance of miss./late review of personnel monitoring
S10-11760-3,1,1,0,10,11760,Review of occupational dose greater than investigational levels
S10-11760-4,1,1,0,10,11760,Performance of miss./late assessment of dose to public
S10-11760-5,1,1,0,10,11760,Performance of miss./late review of area radiation monitoring
S10-11760-6,1,1,0,10,11760,Custom Attribute
S10-11762-1,1,1,0,10,11762,Performance of missing or late RSC meeting
S10-11762-2,1,1,0,10,11762,Quorum established at future RSC meeting
S10-11762-3,1,1,0,10,11762,Drafting of RSC meeting minutes
S10-11762-4,1,1,0,10,11762,Custom Attribute
S10-11764-1,1,1,0,10,11764,Performance of missing or late RS/QMP/other training
S10-11764-2,1,1,0,10,11764,Custom Attribute
S10-12442-1,1,1,0,10,12442,Performance of missing or late equipment/interlock/safety check
S10-12442-2,1,1,0,10,12442,Custom Attribute
S10000-10001-1,1,1,0,10000,10001,Input of missing or correct information/data
S10000-10001-2,1,1,0,10000,10001,Custom Attribute
S10000-10023-1,1,1,0,10000,10023,Input of missing or correct information/data
S10000-10023-2,1,1,0,10000,10023,Custom Attribute
S10000-10073-1,1,1,0,10000,10073,Input of missing or correct information/data
S10000-10073-2,1,1,0,10000,10073,Custom Attribute
S10000-10096-1,1,1,0,10000,10096,Input of missing or correct information/data
S10000-10096-2,1,1,0,10000,10096,Custom Attribute
S10000-10105-1,1,1,0,10000,10105,Input of missing or correct information/data
S10000-10105-2,1,1,0,10000,10105,Custom Attribute
S10000-10115-1,1,1,0,10000,10115,Input of missing or correct information/data
S10000-10115-2,1,1,0,10000,10115,Custom Attribute
S10000-10137-1,1,1,0,10000,10137,Input of missing or correct information/data
S10000-10137-2,1,1,0,10000,10137,Custom Attribute
S10000-10148-1,1,1,0,10000,10148,Input of missing or correct information/data
S10000-10148-2,1,1,0,10000,10148,Custom Attribute
S10000-12163-1,1,1,0,10000,12163,Input of missing or correct information/data
S10000-12163-2,1,1,0,10000,12163,Issued PSDA information
S10000-12163-3,1,1,0,10000,12163,Recorded date when PSDA information issued
S10000-12163-4,1,1,0,10000,12163,Custom Attribute
S10160-10161-1,1,1,0,10160,10161,Input of missing or correct information/data
S10160-10161-2,1,1,0,10160,10161,Assigning appointment to correct patient
S10160-10161-3,1,1,0,10160,10161,Scheduling of missed patient appointment
S10160-10161-4,1,1,0,10160,10161,Custom Attribute
S10177-10178-1,1,1,0,10177,10178,"Input/recording of missing, incomplete, or correct info./data"
S10177-10178-10,1,1,0,10177,10178,Re-simulation of fields
S10177-10178-11,1,1,0,10177,10178,Custom Attribute
S10177-10178-2,1,1,0,10177,10178,Repositioning of patient isocenter to midline
S10177-10178-3,1,1,0,10177,10178,Re-centering/positioning of patient anatomy
S10177-10178-4,1,1,0,10177,10178,Re-measurement of patient separation
S10177-10178-5,1,1,0,10177,10178,Re-contouring of patient anatomy
S10177-10178-6,1,1,0,10177,10178,R&V: Capture of setup instructions
S10177-10178-7,1,1,0,10177,10178,R&V: Capture of setup fields
S10177-10178-8,1,1,0,10177,10178,R&V: Capture of treatment fields
S10177-10178-9,1,1,0,10177,10178,Correction of documentation
S10177-10205-1,1,1,0,10177,10205,Input/recording of missing or correct information/data
S10177-10205-10,1,1,0,10177,10205,Custom Attribute
S10177-10205-2,1,1,0,10177,10205,Photograph patient face for ID
S10177-10205-3,1,1,0,10177,10205,Re-photograph setup fields
S10177-10205-4,1,1,0,10177,10205,Label setup field photos
S10177-10205-5,1,1,0,10177,10205,Scan setup field photos
S10177-10205-6,1,1,0,10177,10205,Download setup field photos
S10177-10205-7,1,1,0,10177,10205,Label setup field diagrams
S10177-10205-8,1,1,0,10177,10205,Scan setup field diagrams
S10177-10205-9,1,1,0,10177,10205,Download setup field diagrams
S10177-10222-1,1,1,0,10177,10222,Input/recording of missing or correct information/data
S10177-10222-2,1,1,0,10177,10222,Re-filming with improved technique
S10177-10222-3,1,1,0,10177,10222,Re-filming with re-centering/positioning of patient anatomy
S10177-10222-4,1,1,0,10177,10222,Re-filming with adjusted aperature size
S10177-10222-5,1,1,0,10177,10222,MD approval of scanned DRRs
S10177-10222-6,1,1,0,10177,10222,MD approval of films
S10177-10222-7,1,1,0,10177,10222,Initial films taken
S10177-10222-8,1,1,0,10177,10222,Custom Attribute
S10240-10241-1,1,1,0,10240,10241,Input of missing or correct information/data
S10240-10241-2,1,1,0,10240,10241,Re-centering/positioning of patient anatomy
S10240-10241-3,1,1,0,10240,10241,Increase/decrease in slice thickness
S10240-10241-4,1,1,0,10240,10241,"Re-scanning with improved technique (kVp, mA)"
S10240-10241-5,1,1,0,10240,10241,Re-scanning anatomical region of interest
S10240-10241-6,1,1,0,10240,10241,Re-scanning due to patient movement
S10240-10241-7,1,1,0,10240,10241,Custom Attribute
S10240-10262-1,1,1,0,10240,10262,Input of missing or correct information/data
S10240-10262-2,1,1,0,10240,10262,Re-centering/positioning of patient anatomy
S10240-10262-3,1,1,0,10240,10262,Increase/decrease in slice thickness
S10240-10262-4,1,1,0,10240,10262,"Re-scanning with improved technique (kVp, mA)"
S10240-10262-5,1,1,0,10240,10262,Re-scanning anatomical region of interest
S10240-10262-6,1,1,0,10240,10262,Re-scanning due to patient movement
S10240-10262-7,1,1,0,10240,10262,Custom Attribute
S10240-10272-1,1,1,0,10240,10272,"Re-alignment of lasers x, y, z offset"
S10240-10272-2,1,1,0,10240,10272,Re-alignment of lasers at isocenter
S10240-10272-3,1,1,0,10240,10272,Re-calibration of CT and laser 0
S10240-10272-4,1,1,0,10240,10272,Move fudicials to match laser marks
S10240-10272-5,1,1,0,10240,10272,Custom Attribute
S10240-11837-1,1,1,0,10240,11837,Input of missing or correct information/data
S10240-11837-2,1,1,0,10240,11837,ID photo taken
S10240-11837-3,1,1,0,10240,11837,Field setup photos taken
S10240-11837-4,1,1,0,10240,11837,Custom Attribute
S10240-11939-1,1,1,0,10240,11939,Order created
S10240-11939-2,1,1,0,10240,11939,Correct study ordered
S10240-11939-3,1,1,0,10240,11939,Order approved (electronic/signature)
S10240-11939-4,1,1,0,10240,11939,Order dated
S10240-11939-5,1,1,0,10240,11939,Custom Attribute
S10240-11940-1,1,1,0,10240,11940,Labs ordered for BUN and/or creatinine
S10240-11940-2,1,1,0,10240,11940,Lab contacted for results
S10240-11940-3,1,1,0,10240,11940,Lab results entered in EMR
S10240-11940-4,1,1,0,10240,11940,Reported adnormal lab results to RO
S10240-11940-5,1,1,0,10240,11940,Custom Attribute
S10240-11941-1,1,1,0,10240,11941,Rescheduled study
S10240-11941-2,1,1,0,10240,11941,Reissued preparation instructions
S10240-11941-3,1,1,0,10240,11941,Re-educated patient in prep instructions
S10240-11941-4,1,1,0,10240,11941,Custom Attribute
S10282-10283-1,1,1,0,10282,10283,Input of missing or correct information/data
S10282-10283-10,1,1,0,10282,10283,Use of correct software algorithm and/or factors
S10282-10283-11,1,1,0,10282,10283,Adjustment of jaws/MLC
S10282-10283-12,1,1,0,10282,10283,MD approval of plan/Tx
S10282-10283-2,1,1,0,10282,10283,DRRs corrected
S10282-10283-3,1,1,0,10282,10283,Shifts corrected
S10282-10283-4,1,1,0,10282,10283,Custom Attribute
S10282-10283-5,1,1,0,10282,10283,Resetting of patient registration/orientation
S10282-10283-6,1,1,0,10282,10283,Resetting of image (user) origin
S10282-10283-7,1,1,0,10282,10283,Re-labeling of patient structures
S10282-10283-8,1,1,0,10282,10283,Generation of DVH
S10282-10283-9,1,1,0,10282,10283,Fused PET/MRI/CT correctly
S10307-10308-1,1,1,0,10307,10308,Input of missing or correct information/data
S10307-10308-2,1,1,0,10307,10308,Use of correct equation and/or factors
S10307-10308-3,1,1,0,10307,10308,Correction of math error
S10307-10308-4,1,1,0,10307,10308,Re-calculation of MUs or dose
S10307-10308-5,1,1,0,10307,10308,MD approval of dose calculation
S10307-10308-6,1,1,0,10307,10308,Custom Attribute
S10307-10331-1,1,1,0,10307,10331,Input of missing or correct information/data
S10307-10331-2,1,1,0,10307,10331,Use of correct software program and/or factors
S10307-10331-3,1,1,0,10307,10331,Correction of math error
S10307-10331-4,1,1,0,10307,10331,Re-calculation of MUs or dose
S10307-10331-5,1,1,0,10307,10331,MD approval of dose calculation
S10307-10331-6,1,1,0,10307,10331,Custom Attribute
S10357-10358-1,1,1,0,10357,10358,Input of missing or correct information/data on form
S10357-10358-2,1,1,0,10357,10358,Use of correct equation and/or factors
S10357-10358-3,1,1,0,10357,10358,Correction of math error
S10357-10358-4,1,1,0,10357,10358,Re-measurement of cutout factor
S10357-10358-5,1,1,0,10357,10358,Re-calculation of MUs
S10357-10358-6,1,1,0,10357,10358,MD approval of dose calculation
S10357-10358-7,1,1,0,10357,10358,Custom Attribute
S10374-10375-1,1,1,0,10374,10375,Re-cutting of custom blocks
S10374-10375-2,1,1,0,10374,10375,Shaving of custom blocks
S10374-10375-3,1,1,0,10374,10375,Re-mounting/positioning of blocks
S10374-10375-4,1,1,0,10374,10375,Block check on machine
S10374-10375-5,1,1,0,10374,10375,Re-making/fitting of bolus
S10374-10375-6,1,1,0,10374,10375,Re-making/fitting of Pb cutout
S10374-10375-7,1,1,0,10374,10375,Re-making/fitting of compensator
S10374-10375-8,1,1,0,10374,10375,Labeling block with missing or correct information/data
S10374-10375-9,1,1,0,10374,10375,Custom Attribute
S10391-10392-1,1,1,0,10391,10392,Input of missing or correct information/data
S10391-10392-2,1,1,0,10391,10392,RO contacted and informed of scheduled Tx
S10391-10392-3,1,1,0,10391,10392,Custom Attribute
S10391-10413-1,1,1,0,10391,10413,Input of missing or correct information/data
S10391-10413-2,1,1,0,10391,10413,Custom Attribute
S10391-10429-1,1,1,0,10391,10429,Input of missing or correct information/data
S10391-10429-2,1,1,0,10391,10429,Custom Attribute
S10391-10445-1,1,1,0,10391,10445,Input of missing or correct information/data
S10391-10445-2,1,1,0,10391,10445,Custom Attribute
S10391-10473-1,1,1,0,10391,10473,Input of missing or correct information/data
S10391-10473-2,1,1,0,10391,10473,Input of electronic approval
S10391-10473-3,1,1,0,10391,10473,Custom Attribute
S10391-10493-1,1,1,0,10391,10493,Input of missing or correct information/data
S10391-10493-2,1,1,0,10391,10493,Tx calendar entries saved/approved
S10391-10493-3,1,1,0,10391,10493,Custom Attribute
S10391-10506-1,1,1,0,10391,10506,Input of missing or correct information/data
S10391-10506-2,1,1,0,10391,10506,Custom Attribute
S10391-10545-1,1,1,0,10391,10545,Input of missing or correct information/data
S10391-10545-2,1,1,0,10391,10545,Calculation/input of correct dose coefficient(s)
S10391-10545-3,1,1,0,10391,10545,Defining/input of critical dose action points or limits
S10391-10545-4,1,1,0,10391,10545,Custom Attribute
S10554-10555-1,1,1,0,10554,10555,Input of missing or correct information/data
S10554-10555-2,1,1,0,10554,10555,Custom Attribute
S10554-10571-1,1,1,0,10554,10571,Input of missing or correct information/data
S10554-10571-2,1,1,0,10554,10571,Custom Attribute
S10554-10587-1,1,1,0,10554,10587,Input of missing or correct information/data
S10554-10587-2,1,1,0,10554,10587,MD signed/dated prescription
S10554-10587-3,1,1,0,10554,10587,Custom Attribute
S10554-10618-1,1,1,0,10554,10618,Input of missing or correct information/data
S10554-10618-2,1,1,0,10554,10618,Photograph taken of treatment site/fields
S10554-10618-3,1,1,0,10554,10618,Custom Attribute
S10554-10627-1,1,1,0,10554,10627,Input of missing or correct information/data
S10554-10627-2,1,1,0,10554,10627,Re-drawing of diagram showing beam modifier(s)
S10554-10627-3,1,1,0,10554,10627,Custom Attribute
S10682-10685-1,1,1,0,10682,10685,Input of missing or correct information/data
S10682-10685-10,1,1,0,10682,10685,Securing of signed pregnancy questionnaire
S10682-10685-11,1,1,0,10682,10685,Securing of pregnancy test results
S10682-10685-12,1,1,0,10682,10685,Securing of pathology report
S10682-10685-13,1,1,0,10682,10685,Custom Attribute
S10682-10685-14,1,1,0,10682,10685,Securing of outside progress notes
S10682-10685-15,1,1,0,10682,10685,Securing of outside diagnostic imaging report(s)
S10682-10685-2,1,1,0,10682,10685,Signing/dating of patient consent form
S10682-10685-3,1,1,0,10682,10685,Present financial estimate form
S10682-10685-4,1,1,0,10682,10685,Complete authorization to release records
S10682-10685-5,1,1,0,10682,10685,Present HIPAA consent form
S10682-10685-6,1,1,0,10682,10685,Complete or correct initial consultation note
S10682-10685-7,1,1,0,10682,10685,Complete or correct IMRT planning note
S10682-10685-8,1,1,0,10682,10685,Complete or correct 2D/3D planning note
S10682-10685-9,1,1,0,10682,10685,Complete or correct electron planning note
S10682-11866-1,1,1,0,10682,11866,Input of missing or correct information/data
S10682-11866-2,1,1,0,10682,11866,Complete or correct CT sim note
S10682-11866-3,1,1,0,10682,11866,Complete or correct clinical Tx planning sim note
S10682-11866-4,1,1,0,10682,11866,Complete or correct special physics consult request
S10682-11866-5,1,1,0,10682,11866,Custom Attribute
S10682-12312-1,1,1,0,10682,12312,Input of missing or correct information/data
S10682-12312-2,1,1,0,10682,12312,Complete or correct dictation
S10682-12312-3,1,1,0,10682,12312,Complete or correct final examination report
S10682-12312-4,1,1,0,10682,12312,Custom Attribute
S10695-10696-1,1,1,0,10695,10696,Redundant ID performed
S10695-10696-2,1,1,0,10695,10696,Correct patient pulled up in R&V
S10695-10696-3,1,1,0,10695,10696,Photograph taken of patient face
S10695-10696-4,1,1,0,10695,10696,Custom Attribute
S10708-10709-1,1,1,0,10708,10709,Input/recording of missing or correct information/data
S10708-10709-2,1,1,0,10708,10709,Re-filming with improved contrast
S10708-10709-3,1,1,0,10708,10709,Re-filming with re-centering/positioning of patient anatomy
S10708-10709-4,1,1,0,10708,10709,Re-filming with adjusted field size
S10708-10709-5,1,1,0,10708,10709,MD approval of scanned DRRs
S10708-10709-6,1,1,0,10708,10709,MD approval of films
S10708-10709-7,1,1,0,10708,10709,Initial films taken
S10708-10709-8,1,1,0,10708,10709,Weekly films taken
S10708-10709-9,1,1,0,10708,10709,Custom Attribute
S10708-10726-1,1,1,0,10708,10726,Input of missing or correct information/data
S10708-10726-10,1,1,0,10708,10726,Calibrated image ruler
S10708-10726-11,1,1,0,10708,10726,Custom Attribute
S10708-10726-12,1,1,0,10708,10726,Initial images acquired
S10708-10726-13,1,1,0,10708,10726,Initial images approved
S10708-10726-14,1,1,0,10708,10726,Images re-assigned to correct location/field
S10708-10726-15,1,1,0,10708,10726,Images saved
S10708-10726-16,1,1,0,10708,10726,Images imported
S10708-10726-17,1,1,0,10708,10726,Images re-assigned to correct patient
S10708-10726-18,1,1,0,10708,10726,Initial shifts approved
S10708-10726-19,1,1,0,10708,10726,Initial shifts applied
